Contract ID,Period,Period_End_Date,Salary,Benefits,Actual_Working_Days,Missed_Days
C0048,2024-09,30-09-2024,3099.0,579.09,21,0
C0048,2024-10,31-10-2024,2829.52,1106.03,23,0
C0048,2024-11,30-11-2024,2361.14,1128.3,21,0
C0048,2024-12,31-12-2024,2394.68,754.41,22,0
C0049,2024-01,31-01-2024,3582.61,890.46,21,2
C0049,2024-02,29-02-2024,4297.51,1126.17,19,2
C0049,2024-03,31-03-2024,4092.87,865.5,20,1
C0049,2024-04,30-04-2024,4533.98,860.67,22,0
C0049,2024-05,31-05-2024,3753.21,496.59,22,1
C0049,2024-06,30-06-2024,3609.9,877.23,19,1
C0049,2024-07,31-07-2024,4543.36,688.12,22,1
C0049,2024-08,31-08-2024,4327.89,1004.52,21,1
C0049,2024-09,30-09-2024,3683.58,699.6,18,3
C0049,2024-10,31-10-2024,4345.82,1293.76,22,1
C0049,2024-11,30-11-2024,3295.83,870.64,18,3
C0049,2024-12,31-12-2024,3709.62,1166.14,21,1
C0050,2024-01,31-01-2024,5412.59,168.24,18,5
C0050,2024-02,29-02-2024,5450.63,334.06,17,4
C0050,2024-03,31-03-2024,7614.85,608.7,19,2
C0050,2024-04,30-04-2024,6901.8,615.64,21,1
C0050,2024-05,31-05-2024,7717.96,635.45,21,2
C0050,2024-06,30-06-2024,5965.13,599.43,18,2
C0050,2024-07,31-07-2024,7684.55,614.32,23,0
C0050,2024-08,31-08-2024,8435.54,353.67,21,1
C0050,2024-09,30-09-2024,7153.95,519.93,21,0
C0050,2024-10,31-10-2024,8453.0,612.06,22,1
C0050,2024-11,30-11-2024,5330.39,416.82,14,7
C0050,2024-12,31-12-2024,7230.46,383.02,22,0
C0051,2024-01,31-01-2024,3529.51,415.1,22,1
C0051,2024-02,29-02-2024,2677.5,346.6,20,1
C0051,2024-03,31-03-2024,2987.09,273.99,21,0
C0051,2024-04,30-04-2024,3522.22,330.04,21,1
C0051,2024-05,31-05-2024,2783.15,571.16,21,2
C0051,2024-06,30-06-2024,2352.33,262.86,17,3
C0051,2024-07,31-07-2024,2762.22,634.64,22,1
C0051,2024-08,31-08-2024,3362.12,789.83,21,1
C0051,2024-09,30-09-2024,3162.81,770.52,21,0
C0051,2024-10,31-10-2024,3529.51,574.16,23,0
C0051,2024-11,30-11-2024,2543.63,798.85,19,2
C0051,2024-12,31-12-2024,2721.71,730.67,21,1
C0052,2024-01,31-01-2024,1406.18,234.76,20,3
C0052,2024-02,29-02-2024,2066.31,220.5,21,0
C0052,2024-03,31-03-2024,1874.2,72.89,20,1
C0052,2024-04,30-04-2024,1596.69,135.75,22,0
C0052,2024-05,31-05-2024,1886.63,82.99,21,2
C0052,2024-06,30-06-2024,1962.99,230.16,20,0
C0052,2024-07,31-07-2024,1632.73,82.42,22,1
C0052,2024-08,31-08-2024,1703.43,253.99,19,3
C0052,2024-09,30-09-2024,1686.78,147.25,20,1
C0052,2024-10,31-10-2024,1546.8,150.6,22,1
C0052,2024-11,30-11-2024,1424.4,71.49,16,5
C0052,2024-12,31-12-2024,1161.23,92.19,16,6
C0053,2024-01,31-01-2024,4452.2,1057.61,19,4
C0053,2024-02,29-02-2024,4155.18,430.28,20,1
C0053,2024-03,31-03-2024,3519.68,997.05,18,3
C0053,2024-04,30-04-2024,3975.32,1282.01,21,1
C0053,2024-05,31-05-2024,2781.36,1368.59,13,10
C0053,2024-06,30-06-2024,4850.56,676.14,18,2
C0053,2024-07,31-07-2024,3300.95,688.63,18,5
C0053,2024-08,31-08-2024,4409.6,667.11,18,4
C0053,2024-09,30-09-2024,4399.6,775.5,20,1
C0053,2024-10,31-10-2024,4034.49,395.1,22,1
C0053,2024-11,30-11-2024,5132.87,940.47,21,0
C0053,2024-12,31-12-2024,3975.32,1171.89,17,5
C0054,2024-01,31-01-2024,4576.51,428.9,22,1
C0054,2024-02,29-02-2024,4202.67,325.89,20,1
C0054,2024-03,31-03-2024,3782.4,833.01,18,3
C0054,2024-04,30-04-2024,4475.48,669.84,22,0
C0054,2024-05,31-05-2024,5539.98,605.39,22,1
C0055,2024-01,31-01-2024,6577.42,275.27,22,1
C0055,2024-02,29-02-2024,8324.05,196.21,21,0
C0055,2024-03,31-03-2024,6417.64,421.81,20,1
C0055,2024-04,30-04-2024,5262.73,742.41,17,5
C0055,2024-05,31-05-2024,6608.89,315.09,20,3
C0055,2024-06,30-06-2024,5618.74,717.23,18,2
C0055,2024-07,31-07-2024,6939.33,316.07,21,2
C0055,2024-08,31-08-2024,6139.85,687.03,21,1
C0055,2024-09,30-09-2024,7550.16,286.62,20,1
C0056,2024-01,31-01-2024,4281.2,882.75,22,1
C0056,2024-02,29-02-2024,4233.61,490.19,21,0
C0056,2024-03,31-03-2024,2334.32,933.0,11,10
C0056,2024-04,30-04-2024,3828.48,1101.4,22,0
C0056,2024-05,31-05-2024,3697.41,738.18,22,1
C0056,2024-06,30-06-2024,3369.06,377.62,18,2
C0056,2024-07,31-07-2024,2706.71,372.24,17,6
C0056,2024-08,31-08-2024,4253.86,493.06,20,2
C0056,2024-09,30-09-2024,3427.2,762.26,19,2
C0056,2024-10,31-10-2024,3529.34,641.44,19,4
C0056,2024-11,30-11-2024,3565.14,918.6,21,0
C0056,2024-12,31-12-2024,2977.7,574.56,14,8
C0057,2024-01,31-01-2024,3382.79,1029.31,18,5
C0058,2024-01,31-01-2024,4963.71,804.55,19,4
C0058,2024-02,29-02-2024,3969.47,932.7,14,7
C0058,2024-03,31-03-2024,5670.67,1008.44,20,1
C0058,2024-04,30-04-2024,5710.75,882.82,20,2
C0058,2024-05,31-05-2024,5224.96,1120.64,20,3
C0058,2024-06,30-06-2024,5593.82,493.0,20,0
C0058,2024-07,31-07-2024,5747.45,569.15,22,1
C0058,2024-08,31-08-2024,5996.29,1026.84,21,1
C0058,2024-09,30-09-2024,4536.53,755.7,19,2
C0058,2024-10,31-10-2024,4963.71,459.28,19,4
C0058,2024-11,30-11-2024,5014.06,653.01,21,0
C0058,2024-12,31-12-2024,5683.56,781.95,22,0
C0059,2024-01,31-01-2024,3325.44,1156.72,22,1
C0059,2024-02,29-02-2024,3263.74,923.84,21,0
C0059,2024-03,31-03-2024,3453.7,1021.84,20,1
C0059,2024-04,30-04-2024,3634.62,1226.69,21,1
C0059,2024-05,31-05-2024,3325.44,1278.37,21,2
C0059,2024-06,30-06-2024,2712.98,622.75,15,5
C0059,2024-07,31-07-2024,2979.94,427.78,23,0
C0059,2024-08,31-08-2024,3461.55,1279.21,20,2
C0059,2024-09,30-09-2024,3082.42,1007.3,21,0
C0059,2024-10,31-10-2024,2871.97,952.26,21,2
C0059,2024-11,30-11-2024,2495.29,570.06,17,4
C0059,2024-12,31-12-2024,3461.55,923.76,20,2
C0060,2024-01,31-01-2024,5069.81,1084.02,21,2
C0060,2024-02,29-02-2024,4923.1,711.4,19,2
C0060,2024-03,31-03-2024,6096.71,617.52,20,1
C0060,2024-04,30-04-2024,6124.46,1081.77,21,1
C0060,2024-05,31-05-2024,5069.81,942.03,21,2
C0060,2024-06,30-06-2024,5444.52,412.66,18,2
C0060,2024-07,31-07-2024,5069.81,745.23,21,2
C0060,2024-08,31-08-2024,5541.17,615.8,21,1
C0060,2024-09,30-09-2024,6081.47,879.72,19,2
C0060,2024-10,31-10-2024,3379.87,898.7,14,9
C0060,2024-11,30-11-2024,5182.21,418.4,20,1
C0060,2024-12,31-12-2024,5832.82,452.64,20,2
C0061,2024-01,31-01-2024,2293.73,1092.02,15,8
C0061,2024-02,29-02-2024,3861.67,1176.17,20,1
C0061,2024-03,31-03-2024,3475.5,1399.75,20,1
C0061,2024-04,30-04-2024,3870.45,607.36,20,2
C0061,2024-05,31-05-2024,3380.24,621.59,21,2
C0061,2024-06,30-06-2024,3640.15,773.04,19,1
C0061,2024-07,31-07-2024,4257.49,1102.11,23,0
C0061,2024-08,31-08-2024,2850.05,1365.16,18,4
C0061,2024-09,30-09-2024,3668.58,793.57,20,1
C0061,2024-10,31-10-2024,2253.49,1336.37,14,9
C0061,2024-11,30-11-2024,2838.33,1445.31,14,7
C0061,2024-12,31-12-2024,3870.45,480.21,22,0
C0062,2024-01,31-01-2024,9666.47,888.7,23,0
C0062,2024-02,29-02-2024,10587.09,1073.73,21,0
C0062,2024-03,31-03-2024,10587.09,838.21,21,0
C0062,2024-04,30-04-2024,7398.07,466.16,17,5
C0062,2024-05,31-05-2024,5176.1,654.28,13,10
C0062,2024-06,30-06-2024,9361.22,906.87,20,0
C0062,2024-07,31-07-2024,10684.0,781.25,21,2
C0062,2024-08,31-08-2024,9646.5,1200.38,21,1
C0062,2024-09,30-09-2024,10082.94,780.99,19,2
C0062,2024-10,31-10-2024,8361.39,1057.52,18,5
C0062,2024-11,30-11-2024,8570.5,753.86,17,4
C0062,2024-12,31-12-2024,9187.15,1121.8,20,2
C0063,2024-01,31-01-2024,6469.09,115.04,22,1
C0063,2024-02,29-02-2024,6134.37,106.51,20,1
C0063,2024-03,31-03-2024,6134.37,56.53,20,1
C0063,2024-04,30-04-2024,5226.06,84.6,22,0
C0063,2024-05,31-05-2024,6469.09,71.66,23,0
C0063,2024-06,30-06-2024,5782.49,128.84,19,1
C0063,2024-07,31-07-2024,5292.89,136.98,18,5
C0063,2024-08,31-08-2024,5840.89,157.65,22,0
C0063,2024-09,30-09-2024,4662.12,61.53,19,2
C0063,2024-10,31-10-2024,5062.76,111.87,22,1
C0063,2024-11,30-11-2024,5827.65,127.29,19,2
C0063,2024-12,31-12-2024,5226.06,160.71,22,0
C0064,2024-01,31-01-2024,9771.71,460.88,21,2
C0064,2024-02,29-02-2024,10192.71,724.32,21,0
C0064,2024-03,31-03-2024,9221.98,373.86,19,2
C0064,2024-04,30-04-2024,8756.47,297.55,22,0
C0065,2024-01,31-01-2024,4560.08,113.57,23,0
C0065,2024-02,29-02-2024,4756.55,139.91,19,2
C0065,2024-03,31-03-2024,5257.24,201.02,21,0
C0065,2024-04,30-04-2024,3467.17,220.59,16,6
C0065,2024-05,31-05-2024,3568.76,229.64,18,5
C0065,2024-06,30-06-2024,3726.07,251.0,18,2
C0065,2024-07,31-07-2024,4382.69,302.87,20,3
C0065,2024-08,31-08-2024,4790.17,185.07,20,2
C0065,2024-09,30-09-2024,4055.58,283.96,18,3
C0065,2024-10,31-10-2024,4820.96,130.72,21,2
C0065,2024-11,30-11-2024,2929.03,220.94,13,8
C0065,2024-12,31-12-2024,4516.45,272.88,22,0
C0066,2024-01,31-01-2024,1874.32,546.06,20,3
C0066,2024-02,29-02-2024,1737.35,341.3,20,1
C0066,2024-03,31-03-2024,1553.39,581.67,19,2
C0066,2024-04,30-04-2024,1946.16,530.83,22,0
C0066,2024-05,31-05-2024,1861.55,321.48,19,4
C0066,2024-06,30-06-2024,1915.43,265.77,20,0
C0066,2024-07,31-07-2024,1861.55,305.8,19,4
C0066,2024-08,31-08-2024,1592.31,580.98,19,3
C0066,2024-09,30-09-2024,1941.75,535.96,19,2
C0066,2024-10,31-10-2024,1593.17,461.95,17,6
C0066,2024-11,30-11-2024,1389.88,532.71,16,5
C0066,2024-12,31-12-2024,1676.12,477.63,20,2
C0067,2024-01,31-01-2024,3229.87,171.94,14,9
C0067,2024-02,29-02-2024,3850.31,186.91,20,1
C0067,2024-03,31-03-2024,2250.02,351.77,11,10
C0067,2024-04,30-04-2024,4823.83,495.97,20,2
C0067,2024-05,31-05-2024,3791.59,396.1,21,2
C0067,2024-06,30-06-2024,3395.98,303.96,16,4
C0067,2024-07,31-07-2024,4844.8,415.61,21,2
C0067,2024-08,31-08-2024,4374.34,226.89,21,1
C0067,2024-09,30-09-2024,3465.28,452.66,16,5
C0067,2024-10,31-10-2024,3811.65,275.68,19,4
C0067,2024-11,30-11-2024,3657.8,500.36,19,2
C0067,2024-12,31-12-2024,3913.88,366.62,21,1
C0068,2024-01,31-01-2024,5429.13,568.07,23,0
C0068,2024-02,29-02-2024,5096.73,1336.47,20,1
C0068,2024-03,31-03-2024,4756.95,749.71,16,5
C0068,2024-04,30-04-2024,4411.73,902.15,19,3
C0068,2024-05,31-05-2024,4933.42,411.94,19,4
C0068,2024-06,30-06-2024,4448.49,1365.13,19,1
C0068,2024-07,31-07-2024,5157.67,1040.63,23,0
C0068,2024-08,31-08-2024,4411.73,414.04,19,3
C0068,2024-09,30-09-2024,4530.43,655.05,20,1
C0068,2024-10,31-10-2024,5700.59,902.39,23,0
C0068,2024-11,30-11-2024,5648.88,593.48,19,2
C0068,2024-12,31-12-2024,4824.52,1117.02,22,0
C0069,2024-01,31-01-2024,6350.31,881.13,19,4
C0069,2024-02,29-02-2024,6872.93,665.87,20,1
C0069,2024-03,31-03-2024,6491.1,451.49,20,1
C0069,2024-04,30-04-2024,5914.41,541.88,20,2
C0069,2024-05,31-05-2024,8053.28,553.57,23,0
C0069,2024-06,30-06-2024,5725.15,604.91,17,3
C0069,2024-07,31-07-2024,7687.22,661.73,23,0
C0069,2024-08,31-08-2024,6940.74,435.34,21,1
C0069,2024-09,30-09-2024,6892.02,675.49,19,2
C0069,2024-10,31-10-2024,6016.09,542.38,21,2
C0069,2024-11,30-11-2024,7254.76,881.14,19,2
C0069,2024-12,31-12-2024,5914.41,335.47,20,2
C0070,2024-02,29-02-2024,8228.89,736.25,20,1
C0070,2024-03,31-03-2024,6253.96,1210.75,19,2
C0070,2024-04,30-04-2024,8247.59,517.11,20,2
C0070,2024-05,31-05-2024,7546.0,1056.72,22,1
C0070,2024-06,30-06-2024,7257.88,894.3,20,0
C0070,2024-07,31-07-2024,7100.1,981.87,23,0
C0070,2024-08,31-08-2024,8659.97,681.98,22,0
C0070,2024-09,30-09-2024,6583.11,319.66,20,1
C0070,2024-10,31-10-2024,8283.45,1091.81,21,2
C0070,2024-11,30-11-2024,5924.8,1188.67,16,5
C0070,2024-12,31-12-2024,7122.92,397.87,20,2
C0071,2024-01,31-01-2024,1840.0,46.63,15,8
C0071,2024-02,29-02-2024,2795.74,79.16,19,2
C0072,2024-01,31-01-2024,4130.43,425.13,19,4
C0072,2024-02,29-02-2024,5215.4,561.16,20,1
C0072,2024-03,31-03-2024,4186.81,367.16,17,4
C0072,2024-04,30-04-2024,4752.05,231.5,20,2
C0072,2024-05,31-05-2024,5845.39,576.76,22,1
C0072,2024-06,30-06-2024,4615.96,203.8,17,3
C0072,2024-07,31-07-2024,4999.99,748.82,23,0
C0072,2024-08,31-08-2024,4989.66,366.88,21,1
C0072,2024-09,30-09-2024,6388.87,661.86,21,0
C0072,2024-10,31-10-2024,4818.82,503.02,21,2
C0072,2024-11,30-11-2024,4635.92,561.89,16,5
C0072,2024-12,31-12-2024,4712.45,218.82,21,1
C0073,2024-01,31-01-2024,5654.08,1095.34,21,2
C0073,2024-02,29-02-2024,3229.68,465.66,11,10
C0073,2024-03,31-03-2024,4462.83,1233.48,16,5
C0073,2024-04,30-04-2024,5350.45,1111.56,20,2
C0073,2024-05,31-05-2024,5140.07,1018.94,21,2
C0073,2024-06,30-06-2024,4920.27,386.44,19,1
C0073,2024-07,31-07-2024,4846.35,445.46,22,1
C0073,2024-08,31-08-2024,5885.49,978.5,20,2
C0073,2024-09,30-09-2024,3758.17,1289.0,16,5
C0073,2024-10,31-10-2024,4650.54,755.19,20,3
C0073,2024-11,30-11-2024,5299.61,620.21,19,2
C0073,2024-12,31-12-2024,5898.87,873.4,21,1
C0074,2024-01,31-01-2024,4260.81,1094.66,20,3
C0074,2024-02,29-02-2024,4612.71,612.71,19,2
C0074,2024-03,31-03-2024,3909.94,530.07,18,3
C0074,2024-04,30-04-2024,5378.79,1008.19,21,1
C0074,2024-05,31-05-2024,4697.54,1543.14,21,2
C0074,2024-06,30-06-2024,4282.54,1554.82,19,1
C0074,2024-07,31-07-2024,4654.93,1381.8,23,0
C0074,2024-08,31-08-2024,3981.7,703.23,19,3
C0074,2024-09,30-09-2024,3219.95,1566.09,14,7
C0074,2024-10,31-10-2024,4654.93,984.64,23,0
C0074,2024-11,30-11-2024,5366.59,1314.69,21,0
C0074,2024-12,31-12-2024,4424.11,1223.24,20,2
C0075,2024-01,31-01-2024,4846.54,1482.84,23,0
C0075,2024-02,29-02-2024,5028.75,557.73,21,0
C0075,2024-03,31-03-2024,5308.12,888.21,19,2
C0075,2024-04,30-04-2024,5345.64,1253.21,21,1
C0075,2024-05,31-05-2024,5611.79,1406.1,23,0
C0075,2024-06,30-06-2024,4986.84,1598.73,20,0
C0075,2024-07,31-07-2024,4846.54,1077.98,23,0
C0075,2024-08,31-08-2024,4327.42,1445.82,21,1
C0075,2024-09,30-09-2024,5055.36,769.88,19,2
C0075,2024-10,31-10-2024,5101.63,1249.22,23,0
C0075,2024-11,30-11-2024,4297.05,507.81,17,4
C0075,2024-12,31-12-2024,4836.53,1004.67,19,3
C0076,2024-01,31-01-2024,8662.8,538.31,21,2
C0076,2024-02,29-02-2024,8011.53,587.57,20,1
C0076,2024-03,31-03-2024,4901.17,991.41,13,8
C0076,2024-04,30-04-2024,7664.75,811.84,17,5
C0076,2024-05,31-05-2024,9075.31,554.2,21,2
C0076,2024-06,30-06-2024,8884.67,1176.38,18,2
C0076,2024-07,31-07-2024,9507.47,548.69,22,1
C0076,2024-08,31-08-2024,6312.15,1140.86,14,8
C0076,2024-09,30-09-2024,8506.36,477.28,19,2
C0076,2024-10,31-10-2024,9939.63,442.05,22,1
C0076,2024-11,30-11-2024,9401.77,984.3,19,2
C0076,2024-12,31-12-2024,7664.75,805.66,21,1
C0077,2024-01,31-01-2024,7417.02,947.76,23,0
C0077,2024-02,29-02-2024,5718.33,1115.07,20,1
C0077,2024-03,31-03-2024,4843.77,608.37,16,5
C0077,2024-04,30-04-2024,6742.75,712.97,22,0
C0077,2024-05,31-05-2024,5860.7,1038.02,22,1
C0077,2024-06,30-06-2024,6304.47,445.75,20,0
C0077,2024-07,31-07-2024,3729.54,529.85,14,9
C0077,2024-08,31-08-2024,6436.25,935.61,20,2
C0077,2024-09,30-09-2024,7063.83,334.59,21,0
C0077,2024-10,31-10-2024,6449.58,700.87,23,0
C0077,2024-11,30-11-2024,5146.5,315.95,18,3
C0077,2024-12,31-12-2024,6436.26,627.81,21,1
C0078,2024-10,31-10-2024,5845.63,1206.16,21,2
C0078,2024-11,30-11-2024,6344.29,1424.29,19,2
C0078,2024-12,31-12-2024,5746.84,925.95,20,2
C0079,2024-01,31-01-2024,8498.89,786.2,21,2
C0079,2024-02,29-02-2024,10194.82,774.59,21,0
C0079,2024-03,31-03-2024,8322.3,703.01,20,1
C0079,2024-04,30-04-2024,8004.2,534.32,19,3
C0080,2024-01,31-01-2024,3937.34,547.1,23,0
C0080,2024-02,29-02-2024,3530.05,599.64,19,2
C0080,2024-03,31-03-2024,1936.15,1357.91,11,10
C0080,2024-04,30-04-2024,3029.32,735.01,17,5
C0080,2024-05,31-05-2024,3586.81,795.99,22,1
C0080,2024-06,30-06-2024,3482.21,1086.91,19,1
C0080,2024-07,31-07-2024,3766.15,734.12,22,1
C0080,2024-08,31-08-2024,3554.99,644.3,21,1
C0080,2024-09,30-09-2024,3324.7,951.0,17,4
C0080,2024-10,31-10-2024,3407.47,1071.46,22,1
C0080,2024-11,30-11-2024,4106.98,1108.04,20,1
C0080,2024-12,31-12-2024,3929.21,934.11,21,1
C0081,2024-01,31-01-2024,1586.51,353.37,22,1
C0081,2024-02,29-02-2024,1453.26,322.32,21,0
C0081,2024-03,31-03-2024,1180.78,340.39,13,8
C0082,2024-01,31-01-2024,5306.41,111.45,21,2
C0082,2024-02,29-02-2024,4607.26,202.59,19,2
C0082,2024-03,31-03-2024,4122.28,154.64,17,4
C0082,2024-04,30-04-2024,4985.05,150.9,19,3
C0082,2024-05,31-05-2024,5281.14,283.95,22,1
C0082,2024-06,30-06-2024,6015.2,174.33,18,2
C0082,2024-07,31-07-2024,4548.35,118.33,20,3
C0082,2024-08,31-08-2024,6089.76,273.3,21,1
C0082,2024-09,30-09-2024,4910.37,279.3,18,3
C0082,2024-10,31-10-2024,6683.55,186.59,23,0
C0082,2024-11,30-11-2024,5759.07,141.3,20,1
C0082,2024-12,31-12-2024,3314.15,212.92,12,10
C0083,2024-01,31-01-2024,3288.49,238.89,23,0
C0083,2024-02,29-02-2024,2499.12,160.29,17,4
C0083,2024-03,31-03-2024,2482.79,457.15,19,2
C0083,2024-04,30-04-2024,3281.7,320.95,21,1
C0083,2024-05,31-05-2024,1593.18,346.44,13,10
C0083,2024-06,30-06-2024,3421.6,462.89,20,0
C0083,2024-07,31-07-2024,3145.51,242.76,22,1
C0083,2024-08,31-08-2024,2656.61,297.53,21,1
C0083,2024-09,30-09-2024,2613.47,275.14,20,1
C0083,2024-10,31-10-2024,3601.68,251.91,23,0
C0083,2024-11,30-11-2024,2793.14,281.07,18,3
C0083,2024-12,31-12-2024,3125.43,423.71,20,2
C0084,2024-01,31-01-2024,5059.67,800.16,23,0
C0085,2024-01,31-01-2024,4449.08,751.37,18,5
C0085,2024-02,29-02-2024,5040.38,900.44,21,0
C0085,2024-03,31-03-2024,5929.86,410.38,20,1
C0085,2024-04,30-04-2024,5145.75,558.74,20,2
C0085,2024-05,31-05-2024,5190.59,981.41,21,2
C0085,2024-06,30-06-2024,4202.78,597.8,18,2
C0085,2024-07,31-07-2024,3813.5,725.14,18,5
C0085,2024-08,31-08-2024,5377.3,1108.73,22,0
C0085,2024-09,30-09-2024,4292.08,1075.82,16,5
C0085,2024-10,31-10-2024,4248.99,1292.36,19,4
C0085,2024-11,30-11-2024,3303.78,498.15,13,8
C0085,2024-12,31-12-2024,3679.21,456.08,13,9
C0086,2024-01,31-01-2024,7519.37,483.86,20,3
C0086,2024-02,29-02-2024,6559.89,502.66,20,1
C0086,2024-03,31-03-2024,8609.85,264.4,20,1
C0086,2024-04,30-04-2024,7097.79,212.11,20,2
C0086,2024-05,31-05-2024,5895.87,617.43,15,8
C0086,2024-06,30-06-2024,6915.86,428.64,18,2
C0086,2024-07,31-07-2024,6288.93,536.81,16,7
C0086,2024-08,31-08-2024,7060.43,533.92,21,1
C0086,2024-09,30-09-2024,8609.85,212.56,20,1
C0086,2024-10,31-10-2024,5844.61,237.52,18,5
C0086,2024-11,30-11-2024,6231.89,614.9,19,2
C0086,2024-12,31-12-2024,7097.79,312.43,20,2
C0087,2024-01,31-01-2024,5046.97,1126.08,23,0
C0087,2024-02,29-02-2024,2799.71,1009.24,13,8
C0087,2024-03,31-03-2024,4067.95,904.37,17,4
C0087,2024-04,30-04-2024,4807.61,380.54,21,1
C0087,2024-05,31-05-2024,3770.27,725.72,21,2
C0087,2024-06,30-06-2024,4748.74,1259.25,20,0
C0087,2024-07,31-07-2024,3391.25,1375.69,17,6
C0087,2024-08,31-08-2024,3924.58,1333.5,20,2
C0087,2024-09,30-09-2024,3661.17,818.25,18,3
C0087,2024-10,31-10-2024,3949.8,917.56,22,1
C0087,2024-11,30-11-2024,4271.36,978.86,21,0
C0087,2024-12,31-12-2024,3150.56,1137.98,17,5
C0088,2024-01,31-01-2024,2949.43,797.22,22,1
C0088,2024-02,29-02-2024,2573.08,1009.47,19,2
C0088,2024-03,31-03-2024,3216.35,1289.0,20,1
C0088,2024-04,30-04-2024,2930.6,905.85,20,2
C0088,2024-05,31-05-2024,3570.37,804.36,22,1
C0088,2024-06,30-06-2024,3023.45,773.59,18,2
C0088,2024-07,31-07-2024,2949.44,660.87,19,4
C0088,2024-08,31-08-2024,3053.99,888.88,18,4
C0088,2024-09,30-09-2024,3554.91,702.7,21,0
C0088,2024-10,31-10-2024,3104.67,901.11,22,1
C0088,2024-11,30-11-2024,2843.93,1302.66,21,0
C0088,2024-12,31-12-2024,3223.66,656.76,22,0
C0089,2024-01,31-01-2024,3444.28,1085.76,23,0
C0089,2024-02,29-02-2024,3053.77,541.82,20,1
C0089,2024-03,31-03-2024,3583.69,846.06,19,2
C0089,2024-04,30-04-2024,3437.16,715.08,20,2
C0089,2024-05,31-05-2024,1849.43,739.43,13,10
C0089,2024-06,30-06-2024,3762.87,476.61,20,0
C0089,2024-07,31-07-2024,3099.85,939.9,23,0
C0089,2024-08,31-08-2024,3109.81,531.63,20,2
C0089,2024-09,30-09-2024,3960.92,725.16,21,0
C0089,2024-10,31-10-2024,2965.08,815.73,18,5
C0089,2024-11,30-11-2024,3206.46,1094.98,21,0
C0089,2024-12,31-12-2024,2921.59,580.84,21,1
C0090,2024-01,31-01-2024,1552.26,770.19,16,7
C0090,2024-02,29-02-2024,2579.65,534.02,21,0
C0090,2024-03,31-03-2024,2715.42,369.07,20,1
C0090,2024-04,30-04-2024,2591.99,317.51,22,0
C0090,2024-05,31-05-2024,2155.91,680.6,20,3
C0090,2024-06,30-06-2024,2437.77,739.81,19,1
C0090,2024-07,31-07-2024,2371.5,372.93,22,1
C0090,2024-08,31-08-2024,2591.99,347.42,20,2
C0090,2024-09,30-09-2024,1978.38,254.38,18,3
C0090,2024-10,31-10-2024,2727.23,440.43,22,1
C0090,2024-11,30-11-2024,2715.42,750.35,21,0
C0090,2024-12,31-12-2024,2103.05,244.41,21,1
C0091,2024-01,31-01-2024,8262.09,327.86,23,0
C0091,2024-02,29-02-2024,7081.79,372.91,21,0
C0091,2024-03,31-03-2024,6407.33,436.84,19,2
C0091,2024-04,30-04-2024,6162.43,901.78,19,3
C0091,2024-05,31-05-2024,7184.43,697.87,23,0
C0092,2024-01,31-01-2024,9488.27,197.83,22,1
C0092,2024-02,29-02-2024,7647.73,116.08,17,4
C0092,2024-03,31-03-2024,6882.96,120.66,17,4
C0092,2024-04,30-04-2024,8566.89,153.52,22,0
C0092,2024-05,31-05-2024,5119.17,343.02,13,10
C0092,2024-06,30-06-2024,9423.58,135.73,19,1
C0092,2024-07,31-07-2024,7425.6,173.6,22,1
C0092,2024-08,31-08-2024,8177.49,173.06,21,1
C0092,2024-09,30-09-2024,8030.12,158.76,17,4
C0092,2024-10,31-10-2024,5737.97,329.23,17,6
C0092,2024-11,30-11-2024,7647.73,297.93,20,1
C0092,2024-12,31-12-2024,7747.09,240.34,18,4
C0093,2024-01,31-01-2024,3719.72,990.33,15,8
C0093,2024-02,29-02-2024,5965.83,376.34,19,2
C0093,2024-03,31-03-2024,5023.86,287.27,19,2
C0093,2024-04,30-04-2024,4878.68,653.51,18,4
C0093,2024-05,31-05-2024,6364.86,623.14,22,1
C0093,2024-06,30-06-2024,5247.29,407.02,16,4
C0093,2024-07,31-07-2024,7287.9,915.7,23,0
C0093,2024-08,31-08-2024,6956.63,999.55,22,0
C0093,2024-09,30-09-2024,6940.86,739.18,21,0
C0093,2024-10,31-10-2024,6364.86,266.53,22,1
C0093,2024-11,30-11-2024,5651.84,702.29,18,3
C0093,2024-12,31-12-2024,6294.1,858.69,22,0
C0094,2024-01,31-01-2024,6300.74,519.57,18,5
C0094,2024-02,29-02-2024,5896.72,445.61,19,2
C0094,2024-03,31-03-2024,6900.81,407.67,21,0
C0094,2024-04,30-04-2024,7684.99,281.19,22,0
C0094,2024-05,31-05-2024,5600.65,232.24,16,7
C0094,2024-06,30-06-2024,5132.48,169.47,15,5
C0094,2024-07,31-07-2024,6650.78,268.03,23,0
C0095,2024-01,31-01-2024,2261.69,221.08,20,3
C0095,2024-02,29-02-2024,2863.71,549.59,20,1
C0095,2024-03,31-03-2024,2411.55,488.77,20,1
C0095,2024-04,30-04-2024,2114.9,258.05,14,8
C0095,2024-05,31-05-2024,3178.92,365.34,23,0
C0095,2024-06,30-06-2024,2126.99,630.51,16,4
C0095,2024-07,31-07-2024,2902.5,640.04,22,1
C0095,2024-08,31-08-2024,2870.23,599.39,22,0
C0095,2024-09,30-09-2024,2373.87,574.7,15,6
C0095,2024-10,31-10-2024,2770.57,594.45,21,2
C0095,2024-11,30-11-2024,2577.34,692.39,18,3
